record_id,store_id,year,month,month_name,quarter,category,subcategory,sales_amount,cost_of_goods,gross_profit,gross_margin_pct,staff_cost,rent_cost,utilities_cost,marketing_cost,other_operating_cost,total_operating_cost,net_profit,net_margin_pct,customer_count,avg_basket_value,total_items_sold,avg_items_per_transaction,inventory_turnover_ratio,customer_satisfaction_score
5508,ST_0046,2024,6,June,Q2,Fashion,Clothing,113480.13,53928.76,59551.37,52.48,148753.5,29979.25,2141.02,2922.46,0,18897.19,40654.18,35.82,35,3157,90,2.58,14.02,4.2
5509,ST_0046,2024,7,July,Q3,Groceries,Rice & Grains,529094.82,460688.16,68406.67,12.93,595730.1,149896.25,10904.25,15979.45,0,64840.88,3565.78,0.67,636,831,1793,2.82,9.15,4.6
5510,ST_0046,2024,7,July,Q3,Fresh Produce,Vegetables,377924.88,286153.73,91771.14,24.28,518909.0,107068.75,10379.0,8668.39,0,65544.91,26226.24,6.94,410,920,1451,3.54,9.74,4.4
5511,ST_0046,2024,7,July,Q3,Personal Care,Skin Care,226754.92,167705.74,59049.19,26.04,273327.0,64241.25,3762.0,7260.11,0,27343.77,31705.42,13.98,115,1961,423,3.68,12.95,4.1
5512,ST_0046,2024,7,July,Q3,Home Care,Detergents,151169.95,119847.39,31322.56,20.72,190829.8,42827.5,2293.5,3511.39,0,25062.58,6259.98,4.14,75,1996,276,3.68,10.61,4.5
5513,ST_0046,2024,7,July,Q3,Electronics,Kitchen Appliances,120935.96,99629.09,21306.87,17.62,125448.32,34262.0,3612.88,3424.18,0,16498.01,4808.86,3.98,29,4167,122,4.24,8.47,4.6
5514,ST_0046,2024,7,July,Q3,Fashion,Footwear,105818.97,58073.17,47745.79,45.12,143792.88,29979.25,2040.85,2830.29,0,13941.79,33804.0,31.95,23,4444,88,3.83,10.32,3.8
5515,ST_0046,2024,8,August,Q3,Groceries,Oil & Ghee,613139.76,536442.85,76696.91,12.51,731420.2,149896.25,11561.9,18884.53,0,83000.54,-6303.63,-1.03,565,1084,2003,3.55,10.76,4.1
5516,ST_0046,2024,8,August,Q3,Fresh Produce,Dairy Products,437956.97,336556.14,101400.84,23.15,411153.0,107068.75,11608.25,7114.26,0,66097.26,35303.58,8.06,541,809,1638,3.03,13.16,4.5
5517,ST_0046,2024,8,August,Q3,Personal Care,Bath & Body,262774.18,160265.24,102508.94,39.01,237968.4,64241.25,4481.25,5661.41,0,31877.14,70631.81,26.88,167,1570,453,2.71,13.97,4.3
5518,ST_0046,2024,8,August,Q3,Home Care,Detergents,175182.79,136161.71,39021.08,22.27,211829.2,42827.5,3868.9,4143.98,0,22724.25,16296.83,9.3,128,1367,521,4.07,10.26,4.3
5519,ST_0046,2024,8,August,Q3,Electronics,Home Appliances,140146.23,114704.77,25441.46,18.15,137982.24,34262.0,1992.8,4510.23,0,20490.83,4950.64,3.53,34,4017,145,4.29,14.33,4.8
5520,ST_0046,2024,8,August,Q3,Fashion,Footwear,122627.95,59302.71,63325.25,51.64,134075.62,29979.25,3415.72,4178.72,0,21571.49,41753.75,34.05,31,3884,130,4.23,14.84,4.4
5521,ST_0047,2023,1,January,Q1,Groceries,Oil & Ghee,827286.25,719284.53,108001.72,13.05,699517.0,90979.7,13555.85,22915.67,0,124836.16,-16834.43,-2.03,811,1020,3576,4.41,9.92,4.0
5522,ST_0047,2023,1,January,Q1,Fresh Produce,Dairy Products,590918.75,433085.68,157833.07,26.71,541953.75,64985.5,10396.0,18303.28,0,85976.12,71856.94,12.16,765,772,3126,4.09,13.74,3.8
5523,ST_0047,2023,1,January,Q1,Personal Care,Hair Care,354551.25,219372.93,135178.32,38.13,295620.0,38991.3,3938.4,11432.68,0,55196.13,79982.19,22.56,296,1197,1298,4.39,10.89,4.0
5524,ST_0047,2023,1,January,Q1,Home Care,Paper Products,236367.5,180013.19,56354.31,23.84,221318.5,25994.2,3952.1,7291.21,0,32991.17,23363.14,9.88,165,1427,553,3.36,11.36,4.7
5525,ST_0047,2023,1,January,Q1,Electronics,Mobile Accessories,189094.0,162403.2,26690.8,14.12,177720.4,20795.36,3452.32,4829.45,0,31352.23,-4661.43,-2.47,38,4922,120,3.18,13.04,4.7
5526,ST_0047,2023,1,January,Q1,Fashion,Footwear,165457.25,102945.8,62511.45,37.78,132996.5,18195.94,2858.31,5241.89,0,27346.9,35164.55,21.25,36,4589,154,4.3,12.53,4.1
5527,ST_0047,2023,2,February,Q1,Groceries,Oil & Ghee,628071.5,544939.79,83131.71,13.24,649899.25,90979.7,17433.15,17694.73,0,100894.74,-17763.03,-2.83,465,1348,1925,4.14,11.24,3.8
5528,ST_0047,2023,2,February,Q1,Fresh Produce,Fruits,448622.5,342061.05,106561.45,23.75,406380.0,64985.5,6475.5,9119.67,0,76577.46,29983.99,6.68,455,984,1472,3.24,14.86,4.2
5529,ST_0047,2023,2,February,Q1,Personal Care,Skin Care,269173.5,198887.49,70286.01,26.11,256990.5,38991.3,4733.55,5501.95,0,32548.83,37737.18,14.02,293,916,1171,4.0,13.57,4.0
5530,ST_0047,2023,2,February,Q1,Home Care,Detergents,179449.0,143313.82,36135.18,20.14,220408.5,25994.2,3523.3,4567.13,0,29289.71,6845.47,3.81,140,1276,507,3.62,9.43,4.0
5531,ST_0047,2023,2,February,Q1,Electronics,Home Appliances,143559.2,126227.12,17332.08,12.07,158116.4,20795.36,3126.72,4968.04,0,18189.36,-857.28,-0.6,32,4371,133,4.16,12.09,4.7
5532,ST_0047,2023,2,February,Q1,Fashion,Footwear,125614.3,60813.69,64800.61,51.59,118554.8,18195.94,3187.94,4238.35,0,16851.05,47949.56,38.17,22,5589,86,3.95,13.17,4.7
5533,ST_0047,2023,3,March,Q1,Groceries,Dal & Pulses,1058570.52,968401.33,90169.19,8.52,699972.0,90979.7,8785.0,20341.47,0,174410.72,-84241.54,-7.96,1654,640,6772,4.09,9.46,4.2
5534,ST_0047,2023,3,March,Q1,Fresh Produce,Vegetables,756121.8,564557.58,191564.22,25.34,568538.75,64985.5,6720.5,18277.2,0,120213.04,71351.19,9.44,777,973,3437,4.42,14.99,4.4
5535,ST_0047,2023,3,March,Q1,Personal Care,Bath & Body,453673.08,281633.83,172039.25,37.92,291798.0,38991.3,3221.1,9875.87,0,79778.68,92260.57,20.34,254,1782,708,2.79,11.82,4.0
5536,ST_0047,2023,3,March,Q1,Home Care,Cleaning Supplies,302448.72,247702.22,54746.5,18.1,214357.0,25994.2,2451.9,10507.95,0,38885.93,15860.57,5.24,227,1328,809,3.57,14.45,4.1
5537,ST_0047,2023,3,March,Q1,Electronics,Home Appliances,241958.98,207091.24,34867.73,14.41,180050.0,20795.36,3982.08,5266.88,0,40125.39,-5257.66,-2.17,83,2893,246,2.97,13.39,4.1
5538,ST_0047,2023,3,March,Q1,Fashion,Footwear,211714.1,133104.04,78610.06,37.13,115187.8,18195.94,2965.9,3325.19,0,33325.36,45284.7,21.39,49,4248,194,3.97,11.68,4.2
5539,ST_0047,2023,4,April,Q2,Groceries,Spices,699283.62,597839.93,101443.69,14.51,574460.25,90979.7,8214.15,15645.18,0,117900.5,-16456.81,-2.35,751,931,2251,3.0,11.31,4.7
5540,ST_0047,2023,4,April,Q2,Fresh Produce,Vegetables,499488.3,368082.88,131405.42,26.31,411710.0,64985.5,5878.75,13627.03,0,60851.18,70554.24,14.13,775,644,2989,3.86,10.92,3.8
5541,ST_0047,2023,4,April,Q2,Personal Care,Skin Care,299692.98,185647.46,114045.52,38.05,307144.5,38991.3,6202.05,7514.36,0,48991.87,65053.65,21.71,357,839,1388,3.89,13.41,4.1
5542,ST_0047,2023,4,April,Q2,Home Care,Paper Products,199795.32,146549.57,53245.75,26.65,216801.0,25994.2,2530.9,5376.15,0,30014.8,23230.95,11.63,114,1738,503,4.41,11.64,4.0
5543,ST_0047,2023,4,April,Q2,Electronics,Home Appliances,159836.26,139885.68,19950.57,12.48,148288.4,20795.36,2978.8,2906.58,0,25156.59,-5206.02,-3.26,37,4250,155,4.21,12.22,4.2
5544,ST_0047,2023,4,April,Q2,Fashion,Accessories,139856.72,73795.82,66060.9,47.23,114004.8,18195.94,3106.67,3121.98,0,22978.96,43081.94,30.8,25,5490,79,3.18,13.96,4.2
5545,ST_0047,2023,5,May,Q2,Groceries,Oil & Ghee,743088.85,654103.27,88985.58,11.98,575870.75,90979.7,14667.45,24856.88,0,132069.51,-43083.93,-5.8,513,1447,1923,3.75,14.22,4.6
5546,ST_0047,2023,5,May,Q2,Fresh Produce,Meat & Fish,530777.75,407933.51,122844.24,23.14,478400.0,64985.5,6522.0,16774.7,0,83181.64,39662.61,7.47,487,1089,1830,3.76,14.07,4.7
5547,ST_0047,2023,5,May,Q2,Personal Care,Skin Care,318466.65,223702.12,94764.53,29.76,285353.25,38991.3,6703.8,9207.4,0,54081.68,40682.85,12.77,213,1493,801,3.76,10.85,4.0
5548,ST_0047,2023,5,May,Q2,Home Care,Paper Products,212311.1,155772.87,56538.23,26.63,182455.0,25994.2,3108.7,3780.51,0,31032.48,25505.76,12.01,114,1852,407,3.57,14.49,4.0
5549,ST_0047,2023,5,May,Q2,Electronics,Home Appliances,169848.88,147105.65,22743.23,13.39,166727.6,20795.36,3896.24,2871.84,0,26005.87,-3262.64,-1.92,67,2516,248,3.71,8.37,4.2
5550,ST_0047,2023,5,May,Q2,Fashion,Accessories,148617.77,82693.44,65924.33,44.36,127768.55,18195.94,2500.89,3607.43,0,21265.4,44658.93,30.05,27,5347,79,2.94,11.11,4.3
5551,ST_0047,2023,6,June,Q2,Groceries,Spices,629102.42,577991.17,51111.25,8.12,590817.5,90979.7,16088.1,21528.63,0,76211.77,-25100.52,-3.99,824,763,2841,3.45,13.33,3.9
5552,ST_0047,2023,6,June,Q2,Fresh Produce,Meat & Fish,449358.88,320291.01,129067.87,28.72,424385.0,64985.5,8629.5,13350.61,0,54276.06,74791.81,16.64,388,1158,1417,3.65,10.73,3.9
5553,ST_0047,2023,6,June,Q2,Personal Care,Hair Care,269615.33,191417.86,78197.46,29.0,341201.25,38991.3,6499.8,5065.2,0,32616.79,45580.68,16.91,187,1437,836,4.47,8.92,4.6
5554,ST_0047,2023,6,June,Q2,Home Care,Detergents,179743.55,138933.18,40810.37,22.7,196040.0,25994.2,2485.9,4536.85,0,24452.49,16357.89,9.1,184,975,624,3.39,9.26,4.2
5555,ST_0047,2023,6,June,Q2,Electronics,Home Appliances,143794.84,114829.99,28964.85,20.14,175073.6,20795.36,2193.84,2852.48,0,22919.26,6045.59,4.2,44,3215,138,3.15,11.81,4.0
5556,ST_0047,2023,6,June,Q2,Fashion,Accessories,125820.49,73516.79,52303.69,41.57,129620.4,18195.94,2887.85,3628.73,0,18598.72,33704.97,26.79,29,4294,90,3.1,9.83,3.9
5557,ST_0047,2023,7,July,Q3,Groceries,Tea & Coffee,514493.52,458029.99,56463.53,10.97,666711.5,90979.7,14525.7,15801.77,0,87086.99,-30623.46,-5.95,455,1129,1168,2.57,12.15,4.1
5558,ST_0047,2023,7,July,Q3,Fresh Produce,Fruits,367495.38,263135.68,104359.7,28.4,546438.75,64985.5,5606.5,6036.69,0,65238.46,39121.24,10.65,612,600,2259,3.69,8.99,4.0
5559,ST_0047,2023,7,July,Q3,Personal Care,Oral Care,220497.23,139458.44,81038.78,36.75,279659.25,38991.3,4251.6,5289.7,0,39057.17,41981.61,19.04,126,1738,338,2.69,10.24,4.5
5560,ST_0047,2023,7,July,Q3,Home Care,Detergents,146998.15,111460.8,35537.35,24.18,205601.5,25994.2,2565.5,2461.89,0,23073.01,12464.34,8.48,82,1781,337,4.11,10.72,3.9
5561,ST_0047,2023,7,July,Q3,Electronics,Mobile Accessories,117598.52,100351.64,17246.88,14.67,134201.6,20795.36,3119.52,2092.37,0,19142.37,-1895.49,-1.61,20,5619,65,3.26,14.52,4.2
5562,ST_0047,2023,7,July,Q3,Fashion,Footwear,102898.71,49482.8,53415.91,51.91,144012.05,18195.94,1914.78,3526.81,0,16611.25,36804.65,35.77,35,2936,134,3.85,14.62,4.2
5563,ST_0047,2023,8,August,Q3,Groceries,Dal & Pulses,745943.17,649040.52,96902.65,12.99,623941.5,90979.7,14473.2,14579.92,0,108812.92,-11910.27,-1.6,1145,651,3831,3.35,11.35,4.7
5564,ST_0047,2023,8,August,Q3,Fresh Produce,Dairy Products,532816.55,425853.96,106962.59,20.07,446013.75,64985.5,7506.75,12544.12,0,78986.45,27976.14,5.25,463,1149,1392,3.01,12.03,4.7
5565,ST_0047,2023,8,August,Q3,Personal Care,Oral Care,319689.93,200229.34,119460.59,37.37,317226.0,38991.3,4643.85,6174.54,0,39923.99,79536.6,24.88,396,807,1528,3.86,10.18,4.6
5566,ST_0047,2023,8,August,Q3,Home Care,Cleaning Supplies,213126.62,171879.42,41247.2,19.35,193947.0,25994.2,2565.3,6356.43,0,33589.42,7657.78,3.59,115,1851,476,4.15,10.41,4.0
5567,ST_0047,2023,8,August,Q3,Electronics,Home Appliances,170501.3,140958.26,29543.03,17.33,136515.6,20795.36,3518.24,4444.6,0,28800.85,742.18,0.44,38,4410,139,3.68,12.49,4.3
5568,ST_0047,2023,8,August,Q3,Fashion,Footwear,149188.63,85282.82,63905.81,42.84,157853.15,18195.94,1842.33,4084.51,0,22181.83,41723.98,27.97,31,4713,78,2.52,11.55,4.3
5569,ST_0047,2023,9,September,Q3,Groceries,Spices,593269.95,543281.03,49988.92,8.43,779301.25,90979.7,14725.2,20353.42,0,78446.31,-28457.38,-4.8,458,1295,2048,4.47,9.39,4.4
5570,ST_0047,2023,9,September,Q3,Fresh Produce,Fruits,423764.25,309506.96,114257.29,26.96,417332.5,64985.5,7395.25,11075.89,0,67254.02,47003.27,11.09,440,961,1569,3.57,13.7,4.4
5571,ST_0047,2023,9,September,Q3,Personal Care,Skin Care,254258.55,171694.51,82564.04,32.47,277455.75,38991.3,5265.15,5193.38,0,39124.26,43439.78,17.08,174,1459,643,3.7,8.43,4.0
5572,ST_0047,2023,9,September,Q3,Home Care,Paper Products,169505.7,125350.39,44155.31,26.05,210138.5,25994.2,2907.4,4729.46,0,26229.71,17925.6,10.58,96,1763,318,3.32,9.29,3.8
5573,ST_0047,2023,9,September,Q3,Electronics,Home Appliances,135604.56,107414.64,28189.92,20.79,151538.4,20795.36,2757.04,2724.89,0,18034.2,10155.72,7.49,42,3199,158,3.79,13.87,3.8
5574,ST_0047,2023,9,September,Q3,Fashion,Clothing,118653.99,74707.27,43946.72,37.04,130234.65,18195.94,2314.06,1974.69,0,15049.65,28897.07,24.35,20,5714,51,2.55,9.44,4.1
5575,ST_0047,2023,10,October,Q4,Groceries,Oil & Ghee,1178671.97,1020821.97,157850.0,13.39,722449.0,90979.7,14484.75,29095.57,0,152527.64,5322.36,0.45,810,1454,2176,2.69,12.17,3.9
5576,ST_0047,2023,10,October,Q4,Fresh Produce,Fruits,841908.55,639483.42,202425.13,24.04,531553.75,64985.5,6784.25,28524.67,0,122871.86,79553.27,9.45,740,1137,2389,3.23,8.55,4.7
5577,ST_0047,2023,10,October,Q4,Personal Care,Bath & Body,505145.13,345187.44,159957.69,31.67,309611.25,38991.3,4079.25,7630.51,0,65912.29,94045.4,18.62,394,1281,1186,3.01,11.27,4.3
5578,ST_0047,2023,10,October,Q4,Home Care,Paper Products,336763.42,253466.11,83297.31,24.73,186940.0,25994.2,3820.9,10736.83,0,50682.11,32615.2,9.68,215,1562,954,4.44,13.85,3.8
5579,ST_0047,2023,10,October,Q4,Electronics,Kitchen Appliances,269410.74,212313.66,57097.08,21.19,139510.8,20795.36,2414.16,7005.29,0,36574.33,20522.74,7.62,47,5644,120,2.57,9.04,4.5
5580,ST_0047,2023,10,October,Q4,Fashion,Clothing,235734.39,110507.73,125226.67,53.12,135235.1,18195.94,3073.77,5915.97,0,38222.25,87004.42,36.91,78,3012,321,4.12,14.32,4.4
5581,ST_0047,2023,11,November,Q4,Groceries,Tea & Coffee,1365130.2,1251198.83,113931.37,8.35,642482.75,90979.7,10706.5,33913.44,0,230878.98,-116947.61,-8.57,1513,902,3848,2.54,10.66,4.7
5582,ST_0047,2023,11,November,Q4,Fresh Produce,Fruits,975093.0,685720.45,289372.55,29.68,477977.5,64985.5,5849.25,23386.69,0,130528.82,158843.73,16.29,1186,822,4068,3.43,8.88,4.2
5583,ST_0047,2023,11,November,Q4,Personal Care,Skin Care,585055.8,356088.82,228966.98,39.14,293865.0,38991.3,4657.95,15169.91,0,78001.59,150965.39,25.8,347,1684,1427,4.12,12.98,4.2
5584,ST_0047,2023,11,November,Q4,Home Care,Detergents,390037.2,285683.7,104353.5,26.75,215228.0,25994.2,3860.2,7493.35,0,68596.98,35756.53,9.17,209,1866,709,3.4,10.28,4.6
5585,ST_0047,2023,11,November,Q4,Electronics,Mobile Accessories,312029.76,259797.41,52232.35,16.74,149156.8,20795.36,3782.16,8804.83,0,45608.36,6624.0,2.12,65,4741,290,4.47,11.19,4.0
5586,ST_0047,2023,11,November,Q4,Fashion,Accessories,273026.04,177431.42,95594.62,35.01,151360.3,18195.94,1790.25,5213.94,0,43382.2,52212.43,19.12,87,3128,257,2.96,12.05,4.6
5587,ST_0047,2023,12,December,Q4,Groceries,Rice & Grains,859378.1,769886.07,89492.03,10.41,719059.25,90979.7,9163.35,22643.02,0,117850.51,-28358.48,-3.3,667,1288,1899,2.85,8.23,4.8
5588,ST_0047,2023,12,December,Q4,Fresh Produce,Vegetables,613841.5,434774.2,179067.3,29.17,407403.75,64985.5,10431.75,9380.77,0,96661.49,82405.81,13.42,838,732,2761,3.3,13.71,4.1
5589,ST_0047,2023,12,December,Q4,Personal Care,Hair Care,368304.9,263321.48,104983.42,28.5,292958.25,38991.3,6005.55,12286.03,0,64929.95,40053.47,10.88,223,1650,976,4.38,12.97,4.4
5590,ST_0047,2023,12,December,Q4,Home Care,Detergents,245536.6,181608.02,63928.58,26.04,186537.0,25994.2,2260.0,7655.04,0,32063.18,31865.41,12.98,151,1622,570,3.78,11.5,4.4
5591,ST_0047,2023,12,December,Q4,Electronics,Mobile Accessories,196429.28,164656.24,31773.04,16.18,178193.6,20795.36,3138.08,3202.44,0,33972.1,-2199.06,-1.12,63,3081,172,2.74,12.29,4.6
5592,ST_0047,2023,12,December,Q4,Fashion,Footwear,171875.62,78126.1,93749.52,54.54,145031.25,18195.94,1916.04,5072.51,0,27621.82,66127.7,38.47,55,3124,246,4.48,13.82,4.7
5593,ST_0047,2024,1,January,Q1,Groceries,Spices,564139.1,505758.24,58380.86,10.35,705978.0,90979.7,7096.6,10547.79,0,90970.12,-32589.26,-5.78,611,923,2207,3.61,9.83,4.6
5594,ST_0047,2024,1,January,Q1,Fresh Produce,Dairy Products,402956.5,311345.16,91611.34,22.73,556920.0,64985.5,10045.25,12455.1,0,50447.24,41164.1,10.22,365,1103,1059,2.9,8.18,4.8
5595,ST_0047,2024,1,January,Q1,Personal Care,Hair Care,241773.9,160296.67,81477.23,33.7,275964.0,38991.3,3211.05,7480.53,0,31218.08,50259.15,20.79,190,1270,746,3.93,14.34,4.6
5596,ST_0047,2024,1,January,Q1,Home Care,Paper Products,161182.6,129661.95,31520.65,19.56,183995.5,25994.2,4473.7,2962.71,0,27224.8,4295.85,2.67,134,1200,536,4.0,13.03,4.3
5597,ST_0047,2024,1,January,Q1,Electronics,Mobile Accessories,128946.08,106092.91,22853.17,17.72,162838.0,20795.36,3649.44,4424.5,0,17176.79,5676.38,4.4,33,3825,121,3.68,13.99,4.0
5598,ST_0047,2024,1,January,Q1,Fashion,Accessories,112827.82,65794.56,47033.26,41.69,149117.15,18195.94,3277.96,3542.37,0,14405.8,32627.46,28.92,20,5542,60,3.04,14.67,4.6
5599,ST_0047,2024,2,February,Q1,Groceries,Spices,886840.85,760987.4,125853.45,14.19,778004.5,90979.7,17480.4,17317.24,0,120461.7,5391.75,0.61,644,1375,1722,2.67,9.78,4.6
5600,ST_0047,2024,2,February,Q1,Fresh Produce,Fruits,633457.75,500993.48,132464.27,20.91,509275.0,64985.5,10848.0,20741.23,0,77588.5,54875.77,8.66,899,704,3331,3.71,10.21,4.4
5601,ST_0047,2024,2,February,Q1,Personal Care,Skin Care,380074.65,280504.82,99569.83,26.2,294225.75,38991.3,3679.5,11031.65,0,46841.94,52727.89,13.87,312,1216,1366,4.38,11.2,4.5
5602,ST_0047,2024,2,February,Q1,Home Care,Cleaning Supplies,253383.1,195941.41,57441.69,22.67,174063.5,25994.2,4726.8,7127.42,0,38826.09,18615.6,7.35,155,1630,428,2.76,11.79,3.9
5603,ST_0047,2024,2,February,Q1,Electronics,Home Appliances,202706.48,164088.95,38617.53,19.05,156353.6,20795.36,2885.92,5684.17,0,36270.32,2347.21,1.16,73,2755,209,2.87,13.51,4.1
5604,ST_0047,2024,2,February,Q1,Fashion,Footwear,177368.17,107835.15,69533.02,39.2,116111.45,18195.94,1669.71,3568.18,0,30851.07,38681.95,21.81,40,4338,136,3.42,11.23,4.5
5605,ST_0047,2024,3,March,Q1,Groceries,Spices,1127894.88,966436.7,161458.18,14.32,596960.0,90979.7,10751.3,32326.24,0,172072.76,-10614.57,-0.94,1032,1092,4145,4.02,14.44,3.9
5606,ST_0047,2024,3,March,Q1,Fresh Produce,Vegetables,805639.2,607773.49,197865.71,24.56,567255.0,64985.5,7714.75,18323.75,0,110210.73,87654.99,10.88,753,1069,1947,2.59,8.52,4.2
5607,ST_0047,2024,3,March,Q1,Personal Care,Bath & Body,483383.52,361439.54,121943.98,25.23,301128.75,38991.3,5932.35,13002.1,0,86529.39,35414.6,7.33,255,1891,984,3.86,12.89,4.8
5608,ST_0047,2024,3,March,Q1,Home Care,Detergents,322255.68,237253.83,85001.85,26.38,182656.5,25994.2,3688.9,9203.05,0,54537.31,30464.54,9.45,354,909,1005,2.84,12.23,4.5
5609,ST_0047,2024,3,March,Q1,Electronics,Mobile Accessories,257804.54,208431.09,49373.45,19.15,170102.4,20795.36,3892.56,7990.44,0,39894.72,9478.73,3.68,48,5357,150,3.14,14.92,4.0
5610,ST_0047,2024,3,March,Q1,Fashion,Footwear,225578.98,104360.47,121218.5,53.74,138292.7,18195.94,2282.42,5333.04,0,35646.55,85571.95,37.93,66,3402,241,3.66,8.99,4.7
5611,ST_0047,2024,4,April,Q2,Groceries,Spices,752481.24,663501.51,88979.73,11.82,591636.5,90979.7,8620.15,22778.08,0,100551.28,-11571.54,-1.54,692,1087,2551,3.69,8.82,4.1
5612,ST_0047,2024,4,April,Q2,Fresh Produce,Meat & Fish,537486.6,426388.86,111097.74,20.67,421476.25,64985.5,8949.25,11957.8,0,69599.21,41498.53,7.72,884,608,3648,4.13,14.3,4.2
5613,ST_0047,2024,4,April,Q2,Personal Care,Bath & Body,322491.96,234962.75,87529.21,27.14,276978.0,38991.3,3177.0,11200.61,0,43016.08,44513.13,13.8,171,1878,520,3.04,12.5,4.1
5614,ST_0047,2024,4,April,Q2,Home Care,Paper Products,214994.64,156500.97,58493.67,27.21,172328.0,25994.2,3525.8,4081.74,0,26041.71,32451.95,15.09,114,1875,390,3.43,9.88,4.2
5615,ST_0047,2024,4,April,Q2,Electronics,Mobile Accessories,171995.71,138575.47,33420.24,19.43,174558.8,20795.36,3950.8,3708.47,0,23564.95,9855.29,5.73,42,4021,174,4.15,9.95,4.5
5616,ST_0047,2024,4,April,Q2,Fashion,Footwear,150496.25,81499.26,68996.99,45.85,131440.4,18195.94,2864.75,3955.51,0,26059.18,42937.81,28.53,26,5614,83,3.2,13.85,4.7
5617,ST_0047,2024,5,May,Q2,Groceries,Rice & Grains,525610.75,465515.64,60095.11,11.43,642050.5,90979.7,10691.8,16893.98,0,63669.43,-3574.32,-0.68,567,927,1830,3.23,13.45,4.5
5618,ST_0047,2024,5,May,Q2,Fresh Produce,Fruits,375436.25,294706.86,80729.39,21.5,552077.5,64985.5,9784.5,9613.3,0,65041.97,15687.43,4.18,452,830,1579,3.5,14.93,4.3
5619,ST_0047,2024,5,May,Q2,Personal Care,Skin Care,225261.75,157577.76,67683.99,30.05,273146.25,38991.3,4719.0,4113.57,0,33553.12,34130.87,15.15,167,1341,475,2.85,14.11,4.4
5620,ST_0047,2024,5,May,Q2,Home Care,Paper Products,150174.5,111661.77,38512.73,25.65,196982.5,25994.2,3169.9,4778.34,0,25456.82,13055.92,8.69,113,1322,504,4.47,14.19,4.0
5621,ST_0047,2024,5,May,Q2,Electronics,Home Appliances,120139.6,103165.86,16973.74,14.13,137529.6,20795.36,3103.84,1802.22,0,14448.81,2524.93,2.1,44,2702,114,2.59,10.07,4.7
5622,ST_0047,2024,5,May,Q2,Fashion,Accessories,105122.15,53789.87,51332.28,48.83,150837.05,18195.94,3286.43,2689.76,0,13949.65,37382.63,35.56,26,3944,98,3.8,8.16,4.7
5623,ST_0047,2024,6,June,Q2,Groceries,Oil & Ghee,633665.18,572531.2,61133.99,9.65,769359.5,90979.7,13203.75,19736.5,0,113477.69,-52343.71,-8.26,902,702,3163,3.51,14.21,4.4
5624,ST_0047,2024,6,June,Q2,Fresh Produce,Fruits,452617.99,351252.19,101365.8,22.4,424547.5,64985.5,9790.0,13252.89,0,75817.52,25548.28,5.64,309,1461,969,3.14,10.61,3.8
5625,ST_0047,2024,6,June,Q2,Personal Care,Oral Care,271570.79,195251.59,76319.21,28.1,265336.5,38991.3,4688.85,7942.41,0,39325.09,36994.11,13.62,219,1236,629,2.88,10.25,4.3
5626,ST_0047,2024,6,June,Q2,Home Care,Cleaning Supplies,181047.2,133833.24,47213.96,26.08,175409.0,25994.2,3727.3,4436.34,0,30600.72,16613.24,9.18,113,1594,356,3.16,11.66,4.1
5627,ST_0047,2024,6,June,Q2,Electronics,Mobile Accessories,144837.76,114499.44,30338.32,20.95,179701.6,20795.36,3446.08,2835.19,0,25642.71,4695.61,3.24,43,3365,135,3.14,9.44,3.8
5628,ST_0047,2024,6,June,Q2,Fashion,Accessories,126733.04,69727.29,57005.74,44.98,130239.2,18195.94,3422.23,3307.89,0,21333.91,35671.83,28.15,26,4862,99,3.82,11.88,4.4
5629,ST_0047,2024,7,July,Q3,Groceries,Tea & Coffee,802232.85,721128.34,81104.51,10.11,759531.5,90979.7,17166.1,20648.85,0,115157.05,-34052.54,-4.24,843,951,3267,3.88,10.6,4.4
5630,ST_0047,2024,7,July,Q3,Fresh Produce,Vegetables,573023.46,417726.67,155296.79,27.1,527881.25,64985.5,9706.25,18666.62,0,69447.09,85849.7,14.98,436,1314,1204,2.76,12.59,4.1
5631,ST_0047,2024,7,July,Q3,Personal Care,Oral Care,343814.08,257703.03,86111.05,25.05,259515.75,38991.3,6980.25,5397.96,0,41864.61,44246.44,12.87,183,1878,795,4.35,13.75,4.0
5632,ST_0047,2024,7,July,Q3,Home Care,Paper Products,229209.39,181949.44,47259.95,20.62,181616.5,25994.2,3792.7,6241.74,0,28952.98,18306.97,7.99,147,1557,593,4.04,8.21,4.7
5633,ST_0047,2024,7,July,Q3,Electronics,Mobile Accessories,183367.51,144929.15,38438.36,20.96,153608.0,20795.36,1920.4,5832.98,0,26771.49,11666.87,6.36,34,5357,93,2.74,10.32,4.5
5634,ST_0047,2024,7,July,Q3,Fashion,Footwear,160446.57,83039.01,77407.56,48.25,156829.4,18195.94,2772.7,2622.55,0,27128.16,50279.4,31.34,54,2950,233,4.33,13.25,4.3
5635,ST_0047,2024,8,August,Q3,Groceries,Rice & Grains,696803.61,598731.97,98071.64,14.07,714350.0,90979.7,14420.7,11555.94,0,108767.98,-10696.34,-1.54,803,867,3429,4.27,8.56,4.6
5636,ST_0047,2024,8,August,Q3,Fresh Produce,Fruits,497716.86,377020.4,120696.46,24.25,509405.0,64985.5,9635.25,12070.42,0,82032.1,38664.36,7.77,658,756,1834,2.79,12.22,4.4
